"lake1","lake2","weighted_mean","lake1_fish","lake2_fish","nsp","St","n.comm","q","M.beta","M.beta.prime","Ht.beta","qDT.beta","qDTM.beta"
"heebeecheechee","shoal",0.187725724348814,1,1,12,17,2,1,0.0277017504447684,0.0554035008895369,2,2,1.05540350088954
"heebeecheechee","sonnicant",0.0989555104226097,1,1,11,21,2,1,0.0109361287830188,0.0218722575660377,2,2,1.02187225756604
"heebeecheechee","south_jaide",0.107154307600217,1,0,12,16,2,1,0.00937872995361742,0.0187574599072348,2,2,1.01875745990723
"heebeecheechee","spider",0.198352378353839,1,1,13,21,2,1,0.0363666046397297,0.0727332092794594,2,2,1.07273320927946
"heebeecheechee","summit",0.159240616590567,1,1,11,19,2,1,0.0315721736805441,0.0631443473610882,2,2,1.06314434736109
"heebeecheechee","tayo",0.751256888890758,1,1,13,17,2,1,0.244433495877415,0.48886699175483,2,2,1.48886699175483
"heebeecheechee","temple",0.241120386418538,1,1,12,19,2,1,0.0572268104843594,0.114453620968719,2,2,1.11445362096872
"heebeecheechee","timberline",0.336338068163827,1,0,13,17,2,1,0.0577514597302495,0.115502919460499,2,2,1.1155029194605
"heebeecheechee","upper_black_joe",0.254796624559468,1,1,13,18,2,1,0.0640110947075346,0.128022189415069,2,2,1.12802218941507
"heebeecheechee","upper_ice",0.512516801274165,1,0,12,18,2,1,0.131811596950331,0.263623193900662,2,2,1.26362319390066
"heebeecheechee","upper_indian",0.479343059785185,1,0,14,18,2,1,0.125219231289128,0.250438462578256,2,2,1.25043846257826
"heebeecheechee","upper_jean",0.179596053176728,1,1,13,20,2,1,0.0310336066170768,0.0620672132341536,2,2,1.06206721323415
"heebeecheechee","upper_lost",0.405276599900334,1,0,14,17,2,1,0.0826962107902402,0.16539242158048,2,2,1.16539242158048
"heebeecheechee","upper_spider",0.314900896341956,1,0,14,20,2,1,0.057437820719014,0.114875641438028,2,2,1.11487564143803
"heebeecheechee","upper_toadstool",0.118123790225684,1,1,13,19,2,1,0.0160746829488842,0.0321493658977685,2,2,1.03214936589777
"heebeecheechee","upper_twin",0.188599463896039,1,1,11,15,2,1,0.0351727711386707,0.0703455422773414,2,2,1.07034554227734
"heebeecheechee","walled",0.29244347734389,1,0,12,16,2,1,0.0444380799872013,0.0888761599744027,2,2,1.0888761599744
"heebeecheechee","warbonnet",0.150511664618203,1,1,13,17,2,1,0.0409355037356328,0.0818710074712655,2,2,1.08187100747127
"heebeecheechee","waterfall",0.155984972359174,1,1,13,17,2,1,0.0174924105379238,0.0349848210758476,2,2,1.03498482107585
"heebeecheechee","west_mtlester",0.613607284188945,1,0,14,16,2,1,0.169270968053161,0.338541936106321,2,2,1.33854193610632
"heebeecheechee","windy",0.284496718319303,1,1,13,19,2,1,0.0485532508092939,0.0971065016185877,2,2,1.09710650161859
"heebeecheechee","zigzag",0.319710298405217,1,1,13,16,2,1,0.0765336485640882,0.153067297128176,2,2,1.15306729712818
"heron","47aaron",0.325300581021972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","annika",0.112788267945552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","arrowhead",0.580934781965845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","bap",0.458236136057679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","bffl",0.716387667220472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","west_bear",0.217536408713859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","big_sandy",0.201315152703412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","big_stough",0.103721919723287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","black_joe",0.298885286478858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","blackrock",0.147833147361565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","blue",0.376536906008986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","bluebell",0.3139761641291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","boot",0.326940851661493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","boulder",0.28004378899212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","btwn_wrbnt_bldr",0.383966343377107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","canyon",0.312144064878183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","casey",0.246447416690328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","clear",0.347604757249778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","cliff",0.220673829699041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","crater",0.441342869644295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","cutthroat_stough",0.469164185067969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","cutthroat_newfork",0.314079077923264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","darren",0.111186495698262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","deep",0.0979399776103627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","dipper",0.345268667145487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","dome",0.0971167333277646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","east_bear",0.700227649960312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","east_noname",0.173107144127031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","elephant_head",0.179259541925272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","elk",0.300046715355722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","eyrie",0.650537600944322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","final",0.303398768705108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","footprint",0.33910597738925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","fox",0.349326636302759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","frozen1",0.10763903761486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","frozen2",0.303945214549144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","heebeecheechee",0.190651433932737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heron","hidden",0.462690343802109,1,1,10,16,2,1,0.136028929765342,0.272057859530684,2,2,1.27205785953068
"heron","island",0.322492048907963,1,1,12,18,2,1,0.0850342973530155,0.170068594706031,2,2,1.17006859470603
"heron","jordan",0.374396660226765,1,0,11,13,2,1,0.102848371924151,0.205696743848301,2,2,1.2056967438483
"heron","kagevah",0.122210217667419,1,1,9,11,2,1,0.0124985554045474,0.0249971108090947,2,2,1.02499711080909
"heron","lake_37",0.340628602493399,1,1,9,13,2,1,0.129161769738463,0.258323539476927,2,2,1.25832353947693
"heron","lake_below_tb",0.104275115398702,1,1,10,12,2,1,0.0146942936713404,0.0293885873426809,2,2,1.02938858734268
"heron","lightening",0.112041792027354,1,0,10,14,2,1,0.00825257214414586,0.0165051442882917,2,2,1.01650514428829
"heron","lindsey",0.365815813107198,1,0,11,15,2,1,0.0831320121229822,0.166264024245964,2,2,1.16626402424596
"heron","little_island",0.181853187047222,1,1,10,16,2,1,0.0275333639421591,0.0550667278843182,2,2,1.05506672788432
"heron","little_loch_ness",0.538299968143832,1,0,9,12,2,1,0.175154368157889,0.350308736315779,2,2,1.35030873631578
"heron","little_mtnsheep",0.556024288029242,1,0,10,12,2,1,0.164607955043716,0.329215910087433,2,2,1.32921591008743
"heron","little_seneca",0.0656414679068918,1,1,9,13,2,1,0.00455515302234767,0.00911030604469535,2,2,1.0091103060447
"heron","little_tayo",0.671901772550427,1,1,9,12,2,1,0.263727682612641,0.527455365225281,2,2,1.52745536522528
"heron","lonesome",0.383338875078836,1,1,8,14,2,1,0.134561215644857,0.269122431289715,2,2,1.26912243128971
"heron","lower_deepcreek",0.285354130305136,1,1,10,15,2,1,0.073974871064944,0.147949742129888,2,2,1.14794974212989
"heron","lower_ice",0.428976998777679,1,1,10,14,2,1,0.16763292377536,0.335265847550721,2,2,1.33526584755072
"heron","lower_indian",0.540878383869236,1,0,9,11,2,1,0.159647373224141,0.319294746448281,2,2,1.31929474644828
"heron","lower_twin",0.509362336560287,1,1,9,13,2,1,0.157653839359258,0.315307678718517,2,2,1.31530767871852
"heron","lower_windy",0.427796074276429,1,1,8,13,2,1,0.163945796622799,0.327891593245598,2,2,1.3278915932456
"heron","lucia",0.125656257789628,1,0,11,13,2,1,0.0226787617624741,0.0453575235249481,2,2,1.04535752352495
"heron","mid_deepcreek",0.355562847746296,1,1,11,16,2,1,0.0691658273128424,0.138331654625685,2,2,1.13833165462568
"heron","mid_indian",0.709798798170223,1,0,10,13,2,1,0.296208695860936,0.592417391721872,2,2,1.59241739172187
"heron","miller",0.308450658213889,1,1,8,15,2,1,0.0895091529391301,0.17901830587826,2,2,1.17901830587826
"heron","mountain_sheep",0.317166572021766,1,1,8,13,2,1,0.123002755691545,0.246005511383089,2,2,1.24600551138309
"heron","west_noname",0.170913238576416,1,1,10,14,2,1,0.0541946264112644,0.108389252822529,2,2,1.10838925282253
"heron","no_trowel",0.224997405380495,1,0,9,13,2,1,0.0727267354880864,0.145453470976173,2,2,1.14545347097617
"heron","north",0.242594587622143,1,1,9,14,2,1,0.0743374996774967,0.148674999354993,2,2,1.14867499935499
"heron","north_blue",0.314312065728384,1,1,10,15,2,1,0.100769267203816,0.201538534407631,2,2,1.20153853440763
"heron","north_jaide",0.276521354069551,1,0,10,14,2,1,0.099773903875235,0.19954780775047,2,2,1.19954780775047
"heron","paintbrush",0.127377298914248,1,0,10,12,2,1,0.0453245170403794,0.0906490340807589,2,2,1.09064903408076
"heron","palmer",0.339667946245294,1,1,8,14,2,1,0.120328375250217,0.240656750500434,2,2,1.24065675050043
"heron","pass",0.0864386338882191,1,0,10,14,2,1,0.00649748390373112,0.0129949678074622,2,2,1.01299496780746
"heron","rainbow",0.328681012864334,1,1,9,13,2,1,0.097600340965099,0.195200681930198,2,2,1.1952006819302
"heron","rapid",0.213045280658313,1,1,8,13,2,1,0.0542737801178794,0.108547560235759,2,2,1.10854756023576
"heron","sad_shrimp",0.230996893070586,1,0,11,15,2,1,0.0622665323015278,0.124533064603056,2,2,1.12453306460306
"heron","shoal",0.235513825418442,1,1,8,13,2,1,0.0566430695210532,0.113286139042106,2,2,1.11328613904211
"heron","sonnicant",0.271204457568531,1,1,12,17,2,1,0.063289397385874,0.126578794771748,2,2,1.12657879477175
"heron","south_jaide",0.102206732259553,1,0,9,12,2,1,0.0149621609937396,0.0299243219874791,2,2,1.02992432198748
"heron","spider",0.0599223897057739,1,1,12,17,2,1,0.00294085633351702,0.00588171266703405,2,2,1.00588171266703
"heron","summit",0.326134224342329,1,1,9,15,2,1,0.0995454022782693,0.199090804556539,2,2,1.19909080455654
"heron","tayo",0.69654372187817,1,1,10,13,2,1,0.253980441311493,0.507960882622986,2,2,1.50796088262299
"heron","temple",0.388987911068396,1,1,9,15,2,1,0.138621214687563,0.277242429375127,2,2,1.27724242937513
"heron","timberline",0.235974587847412,1,0,9,13,2,1,0.0315485355444442,0.0630970710888885,2,2,1.06309707108889
"heron","upper_black_joe",0.418245653788633,1,1,10,14,2,1,0.159049050430793,0.318098100861586,2,2,1.31809810086159
"heron","upper_ice",0.470249516559906,1,0,11,14,2,1,0.136145218674154,0.272290437348308,2,2,1.27229043734831
"heron","upper_indian",0.415650881678927,1,0,12,14,2,1,0.123434660767298,0.246869321534596,2,2,1.2468693215346
"heron","upper_jean",0.0311794982276274,1,1,10,16,2,1,0.00108983693825287,0.00217967387650575,2,2,1.00217967387651
"heron","upper_lost",0.392653557704656,1,0,10,13,2,1,0.123813659633076,0.247627319266153,2,2,1.24762731926615
"heron","upper_spider",0.194530581770403,1,0,11,16,2,1,0.0199668954398709,0.0399337908797418,2,2,1.03993379087974
"heron","upper_toadstool",0.302858767210944,1,1,10,15,2,1,0.0929036182109364,0.185807236421873,2,2,1.18580723642187
"heron","upper_twin",0.15641204752472,1,1,8,11,2,1,0.0428859453514352,0.0857718907028704,2,2,1.08577189070287
"heron","walled",0.459682588916058,1,0,10,12,2,1,0.13529654935458,0.27059309870916,2,2,1.27059309870916
"heron","warbonnet",0.332764529772276,1,1,8,13,2,1,0.139909686433571,0.279819372867143,2,2,1.27981937286714
"heron","waterfall",0.0502073868979339,1,1,11,13,2,1,0.00741006008961142,0.0148201201792228,2,2,1.01482012017922
"heron","west_mtlester",0.555220731015446,1,0,10,12,2,1,0.178123558985781,0.356247117971562,2,2,1.35624711797156
"heron","windy",0.318759480807206,1,1,11,15,2,1,0.0939142108359224,0.187828421671845,2,2,1.18782842167184
"heron","zigzag",0.280488672898437,1,1,10,12,2,1,0.0809850033827739,0.161970006765548,2,2,1.16197000676555
"hidden","47aaron",0.216037657387023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","annika",0.544862383701788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","arrowhead",0.75670471042976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","bap",0.616516750648942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","bffl",0.850003975426935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","west_bear",0.447541258837583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","big_sandy",0.409124797357379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","big_stough",0.531428036222059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","black_joe",0.209568048032037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","blackrock",0.468617546651539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","blue",0.155587926198925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","bluebell",0.493081280639258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","boot",0.358562108336566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","boulder",0.325484548519956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","btwn_wrbnt_bldr",0.530957352496974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","canyon",0.408425583917191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","casey",0.303560120397607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","clear",0.160592582692655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","cliff",0.316232457337925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","crater",0.531740131537295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","cutthroat_stough",0.551571806708417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","cutthroat_newfork",0.197795489920429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","darren",0.535752994767858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","deep",0.412432099717835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","dipper",0.189712047790818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","dome",0.387684751534274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","east_bear",0.577101186475901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","east_noname",0.436585680840708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","elephant_head",0.525480234757857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","elk",0.310004131206773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","eyrie",0.807369132486043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","final",0.404841501687173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","footprint",0.153647687971925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","fox",0.296695748883334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","frozen1",0.484050077889437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","frozen2",0.525817572914444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","heebeecheechee",0.317555244070791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","heron",0.462690343802109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hidden","island",0.221231436949172,1,1,13,20,2,1,0.0413386645405437,0.0826773290810873,2,2,1.08267732908109
"hidden","jordan",0.554279297819984,1,0,12,15,2,1,0.158342894365681,0.316685788731363,2,2,1.31668578873136
"hidden","kagevah",0.554873954968894,1,1,11,13,2,1,0.175848005829194,0.351696011658389,2,2,1.35169601165839
"hidden","lake_37",0.29272934008661,1,1,11,15,2,1,0.0986863463577419,0.197372692715484,2,2,1.19737269271548
"hidden","lake_below_tb",0.468289997803205,1,1,11,14,2,1,0.121837945242871,0.243675890485742,2,2,1.24367589048574
"hidden","lightening",0.514265207996622,1,0,12,16,2,1,0.160868185152661,0.321736370305321,2,2,1.32173637030532
"hidden","lindsey",0.569729836078838,1,0,13,17,2,1,0.168155310785911,0.336310621571822,2,2,1.33631062157182
"hidden","little_island",0.429686387615244,1,1,10,18,2,1,0.123753668839856,0.247507337679713,2,2,1.24750733767971
"hidden","little_loch_ness",0.712493096786305,1,0,10,14,2,1,0.22628294537347,0.45256589074694,2,2,1.45256589074694
"hidden","little_mtnsheep",0.73138711846868,1,0,12,14,2,1,0.230248734921278,0.460497469842556,2,2,1.46049746984256
"hidden","little_seneca",0.473809125906781,1,1,10,15,2,1,0.142913607732182,0.285827215464364,2,2,1.28582721546436
"hidden","little_tayo",0.819004287814967,1,1,11,14,2,1,0.305912163530965,0.611824327061931,2,2,1.61182432706193
"hidden","lonesome",0.157281158553525,1,1,10,16,2,1,0.041128486393046,0.082256972786092,2,2,1.08225697278609
"hidden","lower_deepcreek",0.219509892460751,1,1,11,17,2,1,0.041255916518927,0.082511833037854,2,2,1.08251183303785
"hidden","lower_ice",0.111377593332112,1,1,11,16,2,1,0.0450625704011463,0.0901251408022926,2,2,1.09012514080229
"hidden","lower_indian",0.684086392892503,1,0,12,13,2,1,0.195205304605089,0.390410609210178,2,2,1.39041060921018
"hidden","lower_twin",0.683192927303029,1,1,10,15,2,1,0.223061942181167,0.446123884362335,2,2,1.44612388436233
"hidden","lower_windy",0.122341003239342,1,1,9,15,2,1,0.0434335716055083,0.0868671432110166,2,2,1.08686714321102
"hidden","lucia",0.493365809243442,1,0,12,15,2,1,0.134338467850127,0.268676935700255,2,2,1.26867693570025
"hidden","mid_deepcreek",0.596930790020094,1,1,12,18,2,1,0.1743986724259,0.348797344851799,2,2,1.3487973448518
"hidden","mid_indian",0.852883675205556,1,0,12,15,2,1,0.344558962612427,0.689117925224854,2,2,1.68911792522485
"hidden","miller",0.242390961759573,1,1,10,17,2,1,0.0441845328789996,0.0883690657579991,2,2,1.088369065758
"hidden","mountain_sheep",0.313853469345143,1,1,9,15,2,1,0.108347888357011,0.216695776714022,2,2,1.21669577671402
"hidden","west_noname",0.455685185773972,1,1,11,16,2,1,0.138093221667186,0.276186443334372,2,2,1.27618644333437
"hidden","no_trowel",0.334347589755164,1,0,12,15,2,1,0.0919660562533751,0.18393211250675,2,2,1.18393211250675
"hidden","north",0.359111013949029,1,1,10,16,2,1,0.0984943416082669,0.196988683216534,2,2,1.19698868321653
"hidden","north_blue",0.401960733130168,1,1,11,17,2,1,0.130448695736707,0.260897391473413,2,2,1.26089739147341
"hidden","north_jaide",0.325655115470934,1,0,12,16,2,1,0.108361197257645,0.21672239451529,2,2,1.21672239451529
"hidden","paintbrush",0.475931966799522,1,0,11,14,2,1,0.127433247125909,0.254866494251819,2,2,1.25486649425182
"hidden","palmer",0.473419197117314,1,1,9,16,2,1,0.168958925375646,0.337917850751292,2,2,1.33791785075129
"hidden","pass",0.515751624264599,1,0,11,16,2,1,0.170612092553731,0.341224185107462,2,2,1.34122418510746
"hidden","rainbow",0.165982033976815,1,1,10,15,2,1,0.0359807566224314,0.0719615132448628,2,2,1.07196151324486
"hidden","rapid",0.316874898559991,1,1,9,15,2,1,0.0664190587213236,0.132838117442647,2,2,1.13283811744265
"hidden","sad_shrimp",0.421041357253454,1,0,11,17,2,1,0.12252105984096,0.24504211968192,2,2,1.24504211968192
"hidden","shoal",0.351844566122228,1,1,10,15,2,1,0.0882484431290014,0.176496886258003,2,2,1.176496886258
"hidden","sonnicant",0.225377207994417,1,1,12,19,2,1,0.0439244813250153,0.0878489626500305,2,2,1.08784896265003
"hidden","south_jaide",0.41393447310242,1,0,11,14,2,1,0.108549092091886,0.217098184183772,2,2,1.21709818418377
"hidden","spider",0.477107299487666,1,1,13,19,2,1,0.146264893537011,0.292529787074022,2,2,1.29252978707402
"hidden","summit",0.203196442842203,1,1,9,17,2,1,0.0420008993084713,0.0840017986169426,2,2,1.08400179861694
"hidden","tayo",0.820018420049249,1,1,12,15,2,1,0.293319321927287,0.586638643854574,2,2,1.58663864385457
"hidden","temple",0.179725185883705,1,1,11,17,2,1,0.0428209017536584,0.0856418035073168,2,2,1.08564180350732
"hidden","timberline",0.550410470814164,1,0,12,15,2,1,0.157971785836331,0.315943571672663,2,2,1.31594357167266
"hidden","upper_black_joe",0.125905451449764,1,1,11,16,2,1,0.0433123434318236,0.0866246868636471,2,2,1.08662468686365
"hidden","upper_ice",0.582501197091239,1,0,11,16,2,1,0.171563717979988,0.343127435959976,2,2,1.34312743595998
"hidden","upper_indian",0.563363386872596,1,0,13,16,2,1,0.171123948773324,0.342247897546649,2,2,1.34224789754665
"hidden","upper_jean",0.459996264142098,1,1,11,18,2,1,0.136206785794597,0.272413571589195,2,2,1.27241357158919
"hidden","upper_lost",0.521296107266064,1,0,13,15,2,1,0.143896392797736,0.287792785595472,2,2,1.28779278559547
"hidden","upper_spider",0.542917133707876,1,0,13,18,2,1,0.163001344899962,0.326002689799924,2,2,1.32600268979992
"hidden","upper_toadstool",0.272997734982265,1,1,11,17,2,1,0.0670494385313256,0.134098877062651,2,2,1.13409887706265
"hidden","upper_twin",0.470332480330873,1,1,9,13,2,1,0.124305743250661,0.248611486501321,2,2,1.24861148650132
"hidden","walled",0.338338215499302,1,0,11,14,2,1,0.0935951259337522,0.187190251867504,2,2,1.1871902518675
"hidden","warbonnet",0.314421545707543,1,1,11,15,2,1,0.118519411820191,0.237038823640382,2,2,1.23703882364038
"hidden","waterfall",0.448645171770679,1,1,12,15,2,1,0.122321451177618,0.244642902355236,2,2,1.24464290235524
"hidden","west_mtlester",0.693068722670302,1,0,13,14,2,1,0.217046411497455,0.43409282299491,2,2,1.43409282299491
"hidden","windy",0.430870354885918,1,1,12,17,2,1,0.11389790948314,0.227795818966279,2,2,1.22779581896628
"hidden","zigzag",0.483361530456914,1,1,12,14,2,1,0.143930280377849,0.287860560755698,2,2,1.2878605607557
"island","47aaron",0.0810559883536048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","annika",0.418686869843236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","arrowhead",0.643047775594397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","bap",0.472076057075014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","bffl",0.742935906570885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","west_bear",0.288576408131018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","big_sandy",0.220119149072976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","big_stough",0.410165093598127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","black_joe",0.136075482446153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","blackrock",0.289593683558998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","blue",0.115047996556061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","bluebell",0.311272184471999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","boot",0.198032919824145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","boulder",0.169609188779601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","btwn_wrbnt_bldr",0.357316525636669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","canyon",0.232017990220854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","casey",0.150920492409837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","clear",0.111587619644577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","cliff",0.124337126560521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","crater",0.377180563575609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","cutthroat_stough",0.401378587361066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","cutthroat_newfork",0.121565592362037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","darren",0.415711236267216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","deep",0.270825718798996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","dipper",0.0894430703899044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","dome",0.235415553555291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","east_bear",0.49936944818723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","east_noname",0.299919153596366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","elephant_head",0.371866387731237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","elk",0.220506842698295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","eyrie",0.662022279737786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","final",0.236927536122746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","footprint",0.113295286229077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","fox",0.158278457125902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","frozen1",0.308783073887101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","frozen2",0.374696174245493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","heebeecheechee",0.197283583028356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","heron",0.322492048907963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","hidden",0.221231436949172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"island","jordan",0.394971210125739,1,0,13,17,2,1,0.0900098388594077,0.180019677718815,2,2,1.18001967771882
"island","kagevah",0.432161048002906,1,1,14,15,2,1,0.126919113302326,0.253838226604651,2,2,1.25383822660465
"island","lake_37",0.220859681757223,1,1,12,17,2,1,0.0602605789903585,0.120521157980717,2,2,1.12052115798072
"island","lake_below_tb",0.317015122018771,1,1,12,16,2,1,0.07095802745152,0.14191605490304,2,2,1.14191605490304
